"DateTime";"Eigenverbrauch";"Einspeisung";"Produktion";"Bezug";"Category";""
"2024-04-19 00:00:00";0;0;0;38328;
"2024-04-19 00:05:00";0;0;0;37716;
"2024-04-19 00:10:00";0;0;0;40380;
"2024-04-19 00:15:00";0;0;0;40080;
"2024-04-19 00:20:00";0;0;0;43452;
"2024-04-19 00:25:00";0;0;0;41772;
"2024-04-19 00:30:00";0;0;0;42084;
"2024-04-19 00:35:00";0;0;0;42696;
"2024-04-19 00:40:00";0;0;0;41436;
"2024-04-19 00:45:00";0;0;0;41160;
"2024-04-19 00:50:00";0;0;0;42624;
"2024-04-19 00:55:00";0;0;0;39876;
"2024-04-19 01:00:00";0;0;0;30456;
"2024-04-19 01:05:00";0;0;0;30156;
"2024-04-19 01:10:00";0;0;0;30288;
"2024-04-19 01:15:00";0;0;0;28764;
"2024-04-19 01:20:00";0;0;0;29076;
"2024-04-19 01:25:00";0;0;0;29208;
"2024-04-19 01:30:00";0;0;0;27768;
"2024-04-19 01:35:00";0;0;0;29148;
"2024-04-19 01:40:00";0;0;0;27900;
"2024-04-19 01:45:00";0;0;0;27804;
"2024-04-19 01:50:00";0;0;0;27732;
"2024-04-19 01:55:00";0;0;0;27684;
"2024-04-19 02:00:00";0;0;0;27264;
"2024-04-19 02:05:00";0;0;0;29532;
"2024-04-19 02:10:00";0;0;0;27408;
"2024-04-19 02:15:00";0;0;0;30324;
"2024-04-19 02:20:00";0;0;0;28620;
"2024-04-19 02:25:00";0;0;0;28404;
"2024-04-19 02:30:00";0;0;0;28308;
"2024-04-19 02:35:00";0;0;0;27492;
"2024-04-19 02:40:00";0;0;0;28200;
"2024-04-19 02:45:00";0;0;0;27864;
"2024-04-19 02:50:00";0;0;0;32868;
"2024-04-19 02:55:00";0;0;0;29076;
"2024-04-19 03:00:00";0;0;0;28932;
"2024-04-19 03:05:00";0;0;0;28728;
"2024-04-19 03:10:00";0;0;0;28152;
"2024-04-19 03:15:00";0;0;0;29352;
"2024-04-19 03:20:00";0;0;0;28908;
"2024-04-19 03:25:00";0;0;0;32280;
"2024-04-19 03:30:00";0;0;0;30312;
"2024-04-19 03:35:00";0;0;0;30372;
"2024-04-19 03:40:00";0;0;0;29412;
"2024-04-19 03:45:00";0;0;0;31152;
"2024-04-19 03:50:00";0;0;0;30288;
"2024-04-19 03:55:00";0;0;0;42372;
"2024-04-19 04:00:00";0;0;0;50508;
"2024-04-19 04:05:00";0;0;0;54936;
"2024-04-19 04:10:00";0;0;0;51492;
"2024-04-19 04:15:00";0;0;0;51324;
"2024-04-19 04:20:00";0;0;0;51528;
"2024-04-19 04:25:00";0;0;0;51852;
"2024-04-19 04:30:00";0;0;0;52920;
"2024-04-19 04:35:00";0;0;0;52812;
"2024-04-19 04:40:00";0;0;0;54492;
"2024-04-19 04:45:00";0;0;0;54360;
"2024-04-19 04:50:00";0;0;0;52764;
"2024-04-19 04:55:00";0;0;0;53172;
"2024-04-19 05:00:00";0;0;0;52236;
"2024-04-19 05:05:00";0;0;0;47664;
"2024-04-19 05:10:00";0;0;0;45504;
"2024-04-19 05:15:00";0;0;0;47172;
"2024-04-19 05:20:00";0;0;0;47100;
"2024-04-19 05:25:00";0;0;0;43704;
"2024-04-19 05:30:00";0;0;0;44472;
"2024-04-19 05:35:00";0;0;0;43512;
"2024-04-19 05:40:00";0;0;0;43140;
"2024-04-19 05:45:00";0;0;0;43044;
"2024-04-19 05:50:00";0;0;0;42864;
"2024-04-19 05:55:00";0;0;0;43956;
"2024-04-19 06:00:00";0;0;0;43440;
"2024-04-19 06:05:00";240;0;240;41700;
"2024-04-19 06:10:00";708;0;708;41376;
"2024-04-19 06:15:00";1212;0;1212;40896;
"2024-04-19 06:20:00";1812;0;1812;39792;
"2024-04-19 06:25:00";2484;0;2484;39288;
"2024-04-19 06:30:00";3228;0;3228;41820;
"2024-04-19 06:35:00";3984;0;3984;38520;
"2024-04-19 06:40:00";5268;0;5268;37476;
"2024-04-19 06:45:00";6204;0;6204;35028;
"2024-04-19 06:50:00";6288;0;6288;36420;
"2024-04-19 06:55:00";7020;0;7020;35196;
"2024-04-19 07:00:00";5760;0;5760;36168;
"2024-04-19 07:05:00";7656;0;7656;34404;
"2024-04-19 07:10:00";8664;0;8664;36060;
"2024-04-19 07:15:00";9012;0;9012;33324;
"2024-04-19 07:20:00";10260;0;10260;31548;
"2024-04-19 07:25:00";12732;0;12732;29364;
"2024-04-19 07:30:00";15012;0;15012;27156;
"2024-04-19 07:35:00";16680;0;16680;25740;
"2024-04-19 07:40:00";18468;0;18468;25200;
"2024-04-19 07:45:00";20520;0;20520;22260;
"2024-04-19 07:50:00";21024;0;21024;25116;
"2024-04-19 07:55:00";23532;0;23532;13980;
"2024-04-19 08:00:00";28716;0;28716;6780;
"2024-04-19 08:05:00";32604;0;32604;7932;
"2024-04-19 08:10:00";40536;0;40536;1356;
"2024-04-19 08:15:00";34704;0;34704;6252;
"2024-04-19 08:20:00";28812;0;28812;14196;
"2024-04-19 08:25:00";29412;0;29412;17628;
"2024-04-19 08:30:00";33012;0;33012;10476;
"2024-04-19 08:35:00";33504;0;33504;10812;
"2024-04-19 08:40:00";37716;0;37716;7020;
"2024-04-19 08:45:00";41364;0;41364;4272;
"2024-04-19 08:50:00";44052;960;45012;0;
"2024-04-19 08:55:00";39348;0;39348;6660;
"2024-04-19 09:00:00";38568;0;38568;7884;
"2024-04-19 09:05:00";34992;0;34992;14316;
"2024-04-19 09:10:00";41736;0;41736;4632;
"2024-04-19 09:15:00";47736;6612;54336;0;
"2024-04-19 09:20:00";47916;21540;69456;0;
"2024-04-19 09:25:00";48228;1584;49824;0;
"2024-04-19 09:30:00";49104;3384;52500;0;
"2024-04-19 09:35:00";48768;10668;59436;0;
"2024-04-19 09:40:00";49596;15096;64692;0;
"2024-04-19 09:45:00";45252;13488;58740;0;
"2024-04-19 09:50:00";39924;0;39924;6204;
"2024-04-19 09:55:00";38592;0;38592;7608;
"2024-04-19 10:00:00";29520;0;29520;16620;
"2024-04-19 10:05:00";18336;0;18336;21600;
"2024-04-19 10:10:00";9672;0;9672;27780;
"2024-04-19 10:15:00";12936;0;12936;24408;
"2024-04-19 10:20:00";26256;0;26256;12264;
"2024-04-19 10:25:00";34308;25080;59388;0;
"2024-04-19 10:30:00";34656;50520;85176;0;
"2024-04-19 10:35:00";34032;24576;58608;0;
"2024-04-19 10:40:00";33984;9552;43536;0;
"2024-04-19 10:45:00";23352;0;23352;10092;
"2024-04-19 10:50:00";18924;0;18924;3132;
"2024-04-19 10:55:00";15636;0;15636;4260;
"2024-04-19 11:00:00";18072;864;18936;0;
"2024-04-19 11:05:00";18024;7116;25140;0;
"2024-04-19 11:10:00";17064;17304;34368;0;
"2024-04-19 11:15:00";17472;14208;31680;0;
"2024-04-19 11:20:00";16872;7668;24528;0;
"2024-04-19 11:25:00";16956;4716;21672;0;
"2024-04-19 11:30:00";17196;1848;19056;0;
"2024-04-19 11:35:00";18240;0;18240;1116;
"2024-04-19 11:40:00";17712;6852;24552;0;
"2024-04-19 11:45:00";17040;6048;23100;0;
"2024-04-19 11:50:00";16800;7596;24396;0;
"2024-04-19 11:55:00";16704;16464;33180;0;
"2024-04-19 12:00:00";9336;27792;37128;0;
"2024-04-19 12:05:00";6480;51876;58356;0;
"2024-04-19 12:10:00";6852;55944;62796;0;
"2024-04-19 12:15:00";9288;58344;67620;0;
"2024-04-19 12:20:00";6192;34932;41124;0;
"2024-04-19 12:25:00";6192;26160;32352;0;
"2024-04-19 12:30:00";6492;23664;30168;0;
"2024-04-19 12:35:00";5892;29496;35388;0;
"2024-04-19 12:40:00";6276;38652;44928;0;
"2024-04-19 12:45:00";5868;41664;47532;0;
"2024-04-19 12:50:00";6240;59820;66060;0;
"2024-04-19 12:55:00";9000;57768;66768;0;
"2024-04-19 13:00:00";6780;50700;57468;0;
"2024-04-19 13:05:00";5652;35280;40932;0;
"2024-04-19 13:10:00";6432;30996;37428;0;
"2024-04-19 13:15:00";5424;33204;38616;0;
"2024-04-19 13:20:00";5988;28080;34068;0;
"2024-04-19 13:25:00";6060;30240;36312;0;
"2024-04-19 13:30:00";7548;17148;24696;0;
"2024-04-19 13:35:00";5904;15552;21456;0;
"2024-04-19 13:40:00";5544;13404;18936;0;
"2024-04-19 13:45:00";6252;9108;15360;0;
"2024-04-19 13:50:00";6168;12468;18636;0;
"2024-04-19 13:55:00";6276;18432;24708;0;
"2024-04-19 14:00:00";7380;17016;24396;0;
"2024-04-19 14:05:00";7680;29424;37104;0;
"2024-04-19 14:10:00";9624;30024;39648;0;
"2024-04-19 14:15:00";8424;20604;29028;0;
"2024-04-19 14:20:00";8184;19728;27912;0;
"2024-04-19 14:25:00";8556;22500;31056;0;
"2024-04-19 14:30:00";7968;29712;37680;0;
"2024-04-19 14:35:00";8412;22620;31032;0;
"2024-04-19 14:40:00";7368;12588;19956;0;
"2024-04-19 14:45:00";9252;13968;23220;0;
"2024-04-19 14:50:00";8160;24252;32412;0;
"2024-04-19 14:55:00";6816;19152;25968;0;
"2024-04-19 15:00:00";7008;13932;20928;0;
"2024-04-19 15:05:00";6456;8556;15012;0;
"2024-04-19 15:10:00";6624;4644;11268;0;
"2024-04-19 15:15:00";6768;5760;12528;0;
"2024-04-19 15:20:00";5856;12804;18660;0;
"2024-04-19 15:25:00";8232;11100;19344;0;
"2024-04-19 15:30:00";7092;14748;21840;0;
"2024-04-19 15:35:00";6396;34188;40584;0;
"2024-04-19 15:40:00";6324;31620;37944;0;
"2024-04-19 15:45:00";6456;36600;43044;0;
"2024-04-19 15:50:00";5760;41136;46896;0;
"2024-04-19 15:55:00";6468;28224;34692;0;
"2024-04-19 16:00:00";6084;14556;20640;0;
"2024-04-19 16:05:00";6720;14892;21612;0;
"2024-04-19 16:10:00";7512;11772;19284;0;
"2024-04-19 16:15:00";6456;8868;15336;0;
"2024-04-19 16:20:00";5988;10920;16908;0;
"2024-04-19 16:25:00";6132;11100;17232;0;
"2024-04-19 16:30:00";7272;13908;21180;0;
"2024-04-19 16:35:00";6264;25248;31512;0;
"2024-04-19 16:40:00";9096;14820;23916;0;
"2024-04-19 16:45:00";6672;13596;20268;0;
"2024-04-19 16:50:00";6024;9732;15756;0;
"2024-04-19 16:55:00";6480;6576;13056;0;
"2024-04-19 17:00:00";6660;5592;12252;0;
"2024-04-19 17:05:00";6144;5364;11508;0;
"2024-04-19 17:10:00";6504;6528;13032;0;
"2024-04-19 17:15:00";6120;8520;14652;0;
"2024-04-19 17:20:00";6072;12780;18852;0;
"2024-04-19 17:25:00";9372;7308;16680;0;
"2024-04-19 17:30:00";6444;4008;10452;0;
"2024-04-19 17:35:00";6552;1584;8136;0;
"2024-04-19 17:40:00";5808;8184;13992;0;
"2024-04-19 17:45:00";5484;24252;29736;0;
"2024-04-19 17:50:00";5880;37284;43176;0;
"2024-04-19 17:55:00";7824;23808;31620;0;
"2024-04-19 18:00:00";6792;32244;39024;0;
"2024-04-19 18:05:00";6000;29772;35772;0;
"2024-04-19 18:10:00";5640;22356;27996;0;
"2024-04-19 18:15:00";5976;18780;24756;0;
"2024-04-19 18:20:00";6084;16644;22728;0;
"2024-04-19 18:25:00";6012;15912;21924;0;
"2024-04-19 18:30:00";5616;13368;18984;0;
"2024-04-19 18:35:00";6948;8808;15756;0;
"2024-04-19 18:40:00";6888;6096;12984;0;
"2024-04-19 18:45:00";6720;5028;11736;0;
"2024-04-19 18:50:00";5736;6240;11976;0;
"2024-04-19 18:55:00";5820;6468;12288;0;
"2024-04-19 19:00:00";5868;5532;11400;0;
"2024-04-19 19:05:00";6024;2520;8544;0;
"2024-04-19 19:10:00";7488;84;7572;0;
"2024-04-19 19:15:00";6396;0;6396;288;
"2024-04-19 19:20:00";5244;0;5244;576;
"2024-04-19 19:25:00";3240;0;3240;2472;
"2024-04-19 19:30:00";2148;0;2148;3672;
"2024-04-19 19:35:00";2676;0;2676;3216;
"2024-04-19 19:40:00";5220;0;5220;744;
"2024-04-19 19:45:00";948;4212;5160;0;
"2024-04-19 19:50:00";2604;624;3228;0;
"2024-04-19 19:55:00";1092;0;1092;876;
"2024-04-19 20:00:00";756;0;756;168;
"2024-04-19 20:05:00";336;0;336;456;
"2024-04-19 20:10:00";24;0;24;792;
"2024-04-19 20:15:00";0;0;0;1080;
"2024-04-19 20:20:00";0;0;0;984;
"2024-04-19 20:25:00";0;0;0;1236;
"2024-04-19 20:30:00";0;0;0;3744;
"2024-04-19 20:35:00";0;0;0;960;
"2024-04-19 20:40:00";0;0;0;1056;
"2024-04-19 20:45:00";0;0;0;780;
"2024-04-19 20:50:00";0;0;0;1752;
"2024-04-19 20:55:00";0;0;0;936;
"2024-04-19 21:00:00";0;0;0;792;
"2024-04-19 21:05:00";0;0;0;1044;
"2024-04-19 21:10:00";0;0;0;3384;
"2024-04-19 21:15:00";0;0;0;1452;
"2024-04-19 21:20:00";0;0;0;1080;
"2024-04-19 21:25:00";0;0;0;840;
"2024-04-19 21:30:00";0;0;0;912;
"2024-04-19 21:35:00";0;0;0;1056;
"2024-04-19 21:40:00";0;0;0;3180;
"2024-04-19 21:45:00";0;0;0;1272;
"2024-04-19 21:50:00";0;0;0;948;
"2024-04-19 21:55:00";0;0;0;780;
"2024-04-19 22:00:00";0;0;0;924;
"2024-04-19 22:05:00";0;0;0;936;
"2024-04-19 22:10:00";0;0;0;780;
"2024-04-19 22:15:00";0;0;0;924;
"2024-04-19 22:20:00";0;0;0;912;
"2024-04-19 22:25:00";0;0;0;3120;
"2024-04-19 22:30:00";0;0;0;1308;
"2024-04-19 22:35:00";0;0;0;900;
"2024-04-19 22:40:00";0;0;0;792;
"2024-04-19 22:45:00";0;0;0;972;
"2024-04-19 22:50:00";0;0;0;888;
"2024-04-19 22:55:00";0;0;0;840;
"2024-04-19 23:00:00";0;0;0;3708;
"2024-04-19 23:05:00";0;0;0;900;
"2024-04-19 23:10:00";0;0;0;840;
"2024-04-19 23:15:00";0;0;0;1092;
"2024-04-19 23:20:00";0;0;0;828;
"2024-04-19 23:25:00";0;0;0;792;
"2024-04-19 23:30:00";0;0;0;1068;
"2024-04-19 23:35:00";0;0;0;804;
"2024-04-19 23:40:00";0;0;0;3372;
"2024-04-19 23:45:00";0;0;0;1212;
"2024-04-19 23:50:00";0;0;0;1368;
"2024-04-19 23:55:00";0;0;0;816;
"Eigenverbrauch";;;;;"Eigenverbrauch";52.361
"Einspeisung";;;;;"Einspeisung";47.639